Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.181, -0.125863730907, 0.468814224005, 0.236469581723, -2189.38647461, -321.554016113, 9902.62890625, -9.1845703125, 14.9885149002
        0.182, -0.114114291966, 0.482024729252, 0.250188857317, -2684.41772461, -331.772399902, 10113.3378906, -10.0480031967, 14.1067218781
        0.183, -0.100264839828, 0.495633125305, 0.265096008778, -3085.03613281, -341.687591553, 10288.4648438, -10.978140831,  13.286605835
        0.184, -0.0844254717231, 0.509857833385, 0.281070291996, -3390.09545898, -351.360534668, 10426.9628906, -11.9615030289, 12.6362104416
        0.185, -0.0661032050848, 0.523531913757, 0.298486113548, -3617.87768555, -361.90032959,  10615.953125, -13.1058979034, 12.1976356506
        0.186, -0.047980800271, 0.537695288658, 0.317212551832, -3751.20874023, -371.55078125, 10668.9873047, -14.1997919083, 11.9866256714
        0.187, -0.0269623268396, 0.551930725574,  0.3371707201, -3810.39892578, -381.980987549, 10747.6015625, -15.4063034058, 12.0278091431
        0.188, -0.00721142441034, 0.565636694431, 0.358593374491, -3784.45703125, -391.829040527, 10707.8710938, -16.5486488342, 12.3184833527
        0.189, 0.0158342402428, 0.580128610134, 0.381295651197, -3680.31079102, -402.190856934, 10663.3779297, -17.7466907501, 12.8910160065
         0.19, 0.0414881147444, 0.59660589695, 0.405358582735, -3478.83496094, -412.21762085, 10537.4716797, -18.8786449432, 13.7833557129
        0.191, 0.0621490292251,  0.6096996665, 0.430747538805, -3152.8972168, -421.530792236, 10307.2490234, -19.8696155548,  15.061712265
        0.192, 0.07175385952, 0.612573385239, 0.457369416952, -2772.35668945, -430.273406982, 10044.7646484, -20.8126296997, 16.4521408081
        0.193, 0.0798032879829, 0.612497210503, 0.485107690096, -2346.04736328, -438.492004395, 9772.93554688, -21.7309532166, 17.8618679047
        0.194, 0.0861290246248, 0.609632909298, 0.513867735863, -1882.30004883, -446.058868408, 9492.82324219, -22.6133403778, 19.1625976562
        0.195, 0.0906070545316, 0.604196667671, 0.543558061123, -1392.92150879, -452.896789551, 9205.51855469, -23.4488449097, 20.2019691467
        0.196, 0.093162484467, 0.596424221992, 0.574081659317, -892.461975098, -458.980407715, 8912.13378906, -24.2265148163, 20.8412914276
        0.197, 0.093779347837, 0.586559295654, 0.60533285141, -396.764221191, -464.332397461, 8613.80175781, -24.9355792999, 21.0009403229
        0.198, 0.0925036296248, 0.574841558933, 0.63719534874, 70.9710159302, -467.398132324,   8311.671875, -25.5857143402, 20.4912433624
        0.199, 0.0895168185234, 0.561776399612, 0.669811785221, 486.985809326, -465.750244141, 8006.91113281, -26.2081565857, 19.1202297211
          0.2, 0.0849991962314, 0.547392129898, 0.702863037586, 860.679870605, -463.219238281, 7700.69384766, -26.7366790771, 17.5015525818
        0.201, 0.0791285261512, 0.531822443008, 0.736142158508, 1184.85632324, -459.860992432, 7394.16308594, -27.161447525, 15.7750787735
        0.202, 0.0721133798361, 0.515261352062, 0.769506573677, 1455.34802246, -455.76184082, 7088.44238281, -27.4774303436,  14.057803154
        0.203, 0.0641760826111, 0.497893482447, 0.802812755108, 1670.79309082, -451.019592285, 6784.62695312, -27.6814117432, 12.4365491867
        0.204, 0.0555425919592, 0.47989359498, 0.835917115211,  1832.1463623, -445.738983154, 6483.77832031, -27.7720603943, 10.9676809311
        0.205, 0.0464343167841, 0.461425602436, 0.868677139282, 1942.06555176, -440.027923584, 6186.91699219, -27.7499313354, 9.68112182617
        0.206, 0.0370615050197, 0.442641556263, 0.900952041149, 2004.30407715, -433.993621826, 5895.02050781, -27.6174144745, 8.58640193939
        0.207, 0.0276175644249, 0.423680990934, 0.932603478432, 2023.18432617, -427.739776611, 5609.01660156, -27.3786430359, 7.67891359329
        0.208, 0.018276643008, 0.404660195112,  0.9634963274, 2003.19018555, -421.363830566, 5329.78417969, -27.0393695831, 6.94523715973
        0.209, 0.00919309537858, 0.385685265064, 0.993499875069, 1948.68713379, -414.954315186, 5058.15039062, -26.6068325043,  6.3670797348
         0.21, -0.00865570921451, 0.356950879097, 1.02249908447, 1843.15307617, -407.918640137, 4771.89208984, -25.9696578979, 5.93896341324
        0.211, -0.0219277050346, 0.327644973993, 1.05043876171, 1677.74780273, -398.908843994, 4434.52441406, -24.9267597198, 5.57401990891
        0.212, -0.0323328301311, 0.296122610569, 1.07720673084, 1473.45385742, -388.319549561, 4063.51733398, -23.5500812531, 5.21606731415
        0.213, -0.0401565916836, 0.261702537537,  1.1025083065,  1244.5838623, -376.280059814, 3666.04248047, -21.8625621796, 4.82101821899
        0.214, -0.0455210469663, 0.229201227427,  1.1266630888, 1003.86303711, -365.444763184, 3316.08398438,  -20.30418396, 4.51817941666
        0.215, -0.048598382622, 0.186644747853, 1.14901542664, 753.401184082, -350.839508057, 2887.23339844, -18.1238498688, 4.00418996811
        0.216, -0.0498053878546, 0.145123034716, 1.17065644264, 512.465698242, -337.561248779, 2527.54711914, -16.2388324738, 3.57391738892
        0.217, -0.0468720570207, 0.0882627591491, 1.19027638435, 285.389434814, -319.343414307,   2074.078125, -13.6175298691, 2.89895009995
        0.218, -0.0421766191721, 0.0303239952773, 1.21031594276, 97.0242004395, -301.547729492, 1708.43127441, -11.4537363052, 2.32076311111
        0.219, -0.0282961502671, -0.0359198786318, 1.23055827618, -43.4780883789, -279.146820068, 1322.05859375, -9.03986358643, 1.65540957451
         0.22, -0.010718495585, -0.102324999869, 1.25051558018, -90.3885040283, -244.208602905, 807.421386719, -5.56364583969, 0.780143022537
        0.221, 0.00611844146624, -0.151264801621, 1.26668787003, -34.2010040283, -160.669265747, 251.948150635, -1.3719432354, -0.0106020579115
        0.222, 0.0150161869824, -0.162564948201,  1.2947896719,             0,             0,             0,             0,             0
        0.223, -0.0174632091075, 0.0603401511908, 1.25923955441,             0,             0,             0,             0,             0
        0.224, -0.0199867188931, 0.0983440577984, 1.25313413143,             0,             0,             0,             0,             0
        0.225, -0.0202447101474, 0.0914643257856,  1.2491736412,             0,             0,             0,             0,             0
        0.226, -0.0203336551785, 0.075573630631, 1.24317467213,             0,             0,             0,             0,             0
        0.227, -0.0204052142799, 0.0609514825046, 1.23521268368,             0,             0,             0,             0,             0
        0.228, -0.0204572286457, 0.0463632307947,  1.2253947258,             0,             0,             0,             0,             0
        0.229, -0.0204910580069, 0.0319281294942,  1.2138068676,             0,             0,             0,             0,             0
         0.23, -0.0205074306577, 0.0175394508988, 1.20052456856,             0,             0,             0,             0,             0
        0.231, -0.0205072462559, 0.00316080474295, 1.18562138081,             0,             0,             0,             0,             0
        0.232, -0.0204915311188, -0.0111991595477, 1.16917574406,             0,             0,             0,             0,             0
        0.233, -0.0204613152891, -0.0255363248289, 1.15127193928,             0,             0,             0,             0,             0
        0.234, -0.0204175971448, -0.0398543141782, 1.13199675083,             0,             0,             0,             0,             0
        0.235, -0.0203613340855, -0.0541614219546, 1.11143755913,             0,             0,             0,             0,             0
        0.236, -0.0202934332192, -0.0684691593051, 1.08968091011,             0,             0,             0,             0,             0
        0.237, -0.0202147513628, -0.0827910378575, 1.06681096554,             0,             0,             0,             0,             0
        0.238, -0.0201260857284, -0.0971416682005, 1.04290926456,             0,             0,             0,             0,             0
        0.239, -0.0200281776488, -0.111536063254, 1.01805377007,             0,             0,             0,             0,             0
         0.24, -0.0199216995388, -0.125989153981, 0.992318451405,             0,             0,             0,             0,             0
        0.241, -0.0198072716594, -0.140514701605, 0.965773522854,             0,             0,             0,             0,             0
        0.242, -0.0196854565293, -0.155125245452, 0.938485145569,             0,             0,             0,             0,             0
        0.243, -0.0195567850024, -0.169837608933, 0.910516738892,             0,             0,             0,             0,             0
        0.244, -0.0194217190146, -0.18465732038, 0.881928801537,             0,             0,             0,             0,             0
        0.245, -0.0192806553096, -0.199586048722, 0.852779090405,             0,             0,             0,             0,             0
        0.246, -0.0191339440644, -0.214622735977, 0.823122799397,             0,             0,             0,             0,             0
        0.247, -0.018981885165, -0.229763999581, 0.793012738228,             0,             0,             0,             0,             0
        0.248, -0.0188247300684, -0.245004311204, 0.762499392033,             0,             0,             0,             0,             0
        0.249, -0.0186626855284, -0.260336250067, 0.731631278992,             0,             0,             0,             0,             0
         0.25, -0.0184959173203, -0.275750786066, 0.700454711914,             0,             0,             0,             0,             0
        0.251, -0.0183245502412, -0.291237354279, 0.669014215469,             0,             0,             0,             0,             0
        0.252, -0.018148675561, -0.306780695915, 0.637352466583,             0,             0,             0,             0,             0
        0.253, -0.0179683510214, -0.322360783815, 0.605510413647,             0,             0,             0,             0,             0
        0.254, -0.0177836101502, -0.337962418795, 0.573527097702,             0,             0,             0,             0,             0
        0.255, -0.0175944585353, -0.353569805622, 0.541440069675,             0,             0,             0,             0,             0
        0.256, -0.0174008850008, -0.369166344404, 0.509285330772,             0,             0,             0,             0,             0
        0.257, -0.0172028616071, -0.384734809399, 0.477097272873,             0,             0,             0,             0,             0
        0.258, -0.0170003473759, -0.400257468224, 0.444908767939,             0,             0,             0,             0,             0
        0.259, -0.0167932938784, -0.415716141462, 0.412751346827,             0,             0,             0,             0,             0
         0.26, -0.0165816508234, -0.431092321873, 0.380655020475,             0,             0,             0,             0,             0
        0.261, -0.0203560553491, -0.442757546902, 0.346974432468, -31.2956619263, -23.7701206207, 271.905090332, -0.43245357275, -0.011125408113
        0.262, -0.0238294228911, -0.450372427702, 0.315625607967, -87.2192077637, -19.4563426971, 568.542236328, -0.99741101265, -0.0361616052687
        0.263, -0.025484835729, -0.457628250122, 0.284567385912, -142.870437622, -11.9394760132,  867.66192627, -1.42507600784, -0.100418366492
        0.264, -0.0260626152158, -0.463394224644, 0.253932833672, -202.172058105, -4.52110815048, 1168.23669434, -1.73805367947, -0.193662762642
        0.265, -0.0259780548513, -0.467088848352, 0.223849490285, -263.211090088, 3.02292656898, 1469.22619629, -1.94782292843, -0.316558420658
        0.266, -0.0254257041961, -0.46839299798, 0.194421902299, -324.230987549, 10.7851371765, 1769.61071777, -2.06095266342, -0.46977853775
        0.267, -0.0245084315538, -0.467114746571, 0.165741816163, -383.786499023, 18.7886142731, 2068.39526367, -2.08322238922, -0.653443455696
        0.268, -0.0232904646546, -0.463131785393, 0.137890428305,  -440.6121521, 27.0181407928, 2364.61303711, -2.02066040039, -0.866928994656
        0.269, -0.0218193009496, -0.45636728406, 0.110939644277, -493.573883057, 35.4343109131, 2657.32885742, -1.87979364395, -1.10878181458
         0.27, -0.0201352592558, -0.4467856884, 0.0849526003003, -541.655151367, 43.9808349609, 2945.64355469, -1.66764509678, -1.3766938448
        0.271, -0.0182758178562, -0.434387385845, 0.0599838383496, -583.957458496, 52.5890159607, 3228.69750977, -1.39163911343, -1.66752052307
        0.272, -0.0162775851786, -0.419206887484, 0.036079633981, -619.707519531,  61.180896759, 3505.67504883, -1.05947601795, -1.97733294964
        0.273, -0.0141770821065, -0.401312321424, 0.0132782561705, -648.266174316, 69.6718521118, 3775.80883789, -0.678996324539, -2.30149722099
        0.274, -0.0120109273121, -0.380805432796, -0.00838977005333, -669.138305664, 77.9729232788, 4038.38354492, -0.25804951787, -2.63503956795
        0.275, -0.00981565751135, -0.357820957899, -0.0289013367146, -681.981384277, 85.9926834106, 4292.74121094, 0.195631057024, -2.97248029709
        0.276, -0.00762736983597, -0.332526057959, -0.0482405684888, -686.612976074,   93.64012146, 4538.28515625, 0.674537420273, -3.30736804008
        0.277, -0.00548124825582, -0.305118471384, -0.0663984045386, -683.015136719, 100.826568604, 4774.48242188, 1.17148125172, -3.63339400291
        0.278, -0.00341103505343, -0.275824695826, -0.0833722725511, -671.336364746, 107.467674255, 5000.86962891, 1.67967510223, -3.94418120384
        0.279, -0.00144848308992, -0.244889721274, -0.0991657227278, -651.890136719, 113.485321045, 5217.05419922, 2.19279432297, -4.23344326019
         0.28, 0.000377186079277, -0.212545976043, -0.113787554204, -625.149353027, 118.808876038, 5422.71044922, 2.70501184464, -4.4951210022
        0.281, 0.00203979108483, -0.1790009588, -0.127250283957, -591.737792969, 123.375549316, 5617.56738281, 3.21098780632, -4.72349214554
        0.282, 0.00351665564813, -0.144432365894, -0.139568671584, -552.416992188, 127.130447388, 5801.39746094, 3.70584321022, -4.91326856613
        0.283, 0.00478900969028, -0.108984082937, -0.15075828135, -508.069671631, 130.026229858, 5974.00683594, 4.18511581421, -5.05968236923
        0.284, 0.00584231549874, -0.0727635920048, -0.160834133625, -459.680175781, 132.022598267, 6135.22167969, 4.64470529556, -5.15855741501
        0.285, 0.00666650524363, -0.0358402766287, -0.169809505343, -408.311340332, 133.085403442, 6284.87744141, 5.08081436157, -5.20635986328
        0.286, 0.00725612789392, 0.00172701338306, -0.177694767714, -355.079406738,  133.18586731, 6422.81005859, 5.48988485336, -5.20023584366
        0.287, 0.00761039787903, 0.0397284962237, -0.184498786926, -301.125579834, 132.301864624, 6548.87939453, 5.86864042282, -5.13814401627
        0.288, 0.00773312523961, 0.0777529776096, -0.190234676003, -247.58430481, 130.423812866, 6663.03417969, 6.21430301666, -5.01916980743
        0.289, 0.00763252330944, 0.115210920572, -0.194924756885, -195.551315308, 127.559844971, 6765.36572266, 6.52480983734, -4.84378576279
         0.29, 0.0073209060356, 0.151330202818, -0.198605045676, -146.052703857, 123.740242004, 6856.15576172, 6.79901695251, -4.61402893066
        0.291, 0.0068142763339, 0.185134246945, -0.20133087039, -100.015258789, 119.022735596, 6935.94140625, 7.03696727753, -4.33367776871
        0.292, 0.0061318045482, 0.215659156442, -0.20318107307, -58.2419281006, 113.495681763, 7005.54248047, 7.24007701874, -4.00826358795
        0.293, 0.00529519934207, 0.242581695318, -0.204251989722, -21.4010601044, 107.269989014, 7065.96289062, 7.41086626053, -3.6445145607
        0.294, 0.00432810978964, 0.266301780939, -0.204633533955, 9.96666145325,  100.45236969, 7118.12207031, 7.55191087723, -3.24893975258
        0.295, 0.00325565272942, 0.287263661623, -0.204402044415,  35.449546814, 93.1361465454, 7162.80810547,  7.6655049324, -2.82730960846
        0.296, 0.00210379203781, 0.306798607111, -0.203610301018, 54.7550048828, 85.3900527954, 7200.51855469, 7.75311183929, -2.38409686089
        0.297, 0.000899058533832, 0.325605392456, -0.202276438475, 67.7049560547, 77.2469329834, 7231.42138672,  7.8149023056, -1.92200016975
        0.298, -0.00033191012335, 0.34389603138, -0.200408011675, 74.2513275146, 68.7292404175, 7255.60546875, 7.85073661804, -1.44316804409
        0.299, -0.00156290165614, 0.361676067114, -0.198010534048, 74.4780807495, 59.8580551147, 7273.15527344, 7.86050367355, -0.949642181396
          0.3, -0.00276865344495, 0.378933399916, -0.195089161396, 68.5959625244, 50.6550636292, 7284.16210938, 7.84418153763, -0.443471550941
        0.301, -0.00392531557009, 0.395629793406, -0.191648930311, 56.9343109131, 41.1427383423, 7288.72363281, 7.80184459686, 0.0732547193766
        0.302, -0.00501087494195, 0.411703675985, -0.18769556284, 39.9311752319, 31.3451156616, 7286.95507812, 7.73369455338, 0.598352909088
        0.303, -0.00600553117692, 0.427076518536, -0.183236151934, 18.1212921143,  21.288394928, 7278.99267578, 7.64008903503, 1.12950861454
        0.304, -0.00689201941714, 0.44167214632, -0.178279563785, -7.87802362442, 11.0011482239, 7264.99755859, 7.52155160904, 1.66426837444
        0.305, -0.00765587436035, 0.455424338579, -0.172836273909, -37.3828392029, 0.513982594013, 7245.15136719, 7.37876033783, 2.20006608963
        0.306, -0.00828562024981, 0.46827596426, -0.16691827774, -69.659614563, -10.140794754, 7219.65722656,  7.2125377655, 2.73425960541
        0.307, -0.00877289753407, 0.480178773403, -0.160538986325, -103.942909241, -20.9295196533, 7188.73388672, 7.02383995056, 3.26417589188
        0.308, -0.00911251083016, 0.491093158722, -0.153713211417, -139.453353882, -31.8175296783,  7152.6171875, 6.81374597549, 3.78716206551
        0.309, -0.00930242240429, 0.500988006592, -0.146457061172, -175.415313721, -42.7695236206, 7111.55664062, 6.58344650269, 4.30063724518
         0.31, -0.00934366323054, 0.509840190411, -0.138787850738, -211.073944092, -53.7499160767, 7065.81445312, 6.33423233032, 4.80214262009
        0.311, -0.00924019142985, 0.517634153366, -0.130724087358, -245.710968018, -64.7232131958,  7015.6640625, 6.06748104095,  5.2893872261
        0.312, -0.00899869203568, 0.524361491203, -0.122285395861, -278.658905029, -75.6543579102, 6961.38720703, 5.78464698792, 5.76028203964
        0.313, -0.00862832646817, 0.530020654202, -0.113492459059, -309.313323975, -86.5090484619, 6903.27441406,  5.4872469902,  6.2129650116
        0.314, -0.00814044103026, 0.534616112709, -0.104366965592, -337.143096924, -97.2540588379, 6841.62353516, 5.17684841156, 6.64581727982
        0.315, -0.00754824280739, 0.53815805912, -0.0949315801263,  -361.6980896, -107.857498169, 6776.73730469, 4.85505580902, 7.05746555328
        0.316, -0.00686645368114, 0.540661931038, -0.0852098613977, -382.614654541, -118.289093018, 6708.92236328, 4.52349805832, 7.44677686691
        0.317, -0.00611094944179, 0.542148113251, -0.0752262100577, -399.618835449, -128.520355225, 6638.48925781, 4.18381547928, 7.81284761429
        0.318, -0.00529839284718, 0.542641282082, -0.0650057941675, -412.527160645, -138.524810791, 6565.75048828, 3.83764481544, 8.15498924255
        0.319, -0.00444587087259, 0.542170345783, -0.0545744858682, -421.245666504, -148.278076172, 6491.02001953, 3.48660635948, 8.47271060944
         0.32, -0.00357054057531, 0.540767848492, -0.0439587719738, -425.766937256, -157.758026123, 6414.61181641, 3.13229179382, 8.76569843292
        0.321, -0.00268929381855, 0.538469672203, -0.0331857018173, -426.165557861, -166.944854736, 6336.83789062, 2.77625179291, 9.03380966187
        0.322, -0.00181844213512, 0.535314381123, -0.0222827810794, -422.592346191, -175.821075439, 6258.00976562, 2.41998314857, 9.27705478668
        0.323, -0.000973429705482, 0.531342923641, -0.0112778842449, -415.267303467, -184.37159729, 6178.43408203,  2.0649189949, 9.49559307098
        0.324, -0.000168576851138, 0.526598393917, -0.000199167014216, -404.471832275, -192.583633423, 6098.41552734, 1.71241724491, 9.68972969055
        0.325, 0.000583141692914, 0.521125197411, 0.0109250033274, -390.539916992, -200.446533203, 6018.25244141, 1.36375284195,  9.8612537384
        0.326, 0.00127028336283, 0.514969110489, 0.0220662504435, -373.849487305, -207.951629639, 5938.23828125, 1.02010512352, 10.0094747543
        0.327, 0.00188308604993, 0.508176922798, 0.0331962518394,     -354.8125, -215.093002319, 5858.65966797, 0.682559847832, 10.1351013184
        0.328, 0.00241357716732, 0.500795602798, 0.044286776334, -333.865509033, -221.866668701, 5779.79638672, 0.352101355791, 10.2390146255
        0.329, 0.00285564246587, 0.492872387171, 0.0553098544478, -311.460113525, -228.270706177, 5701.91845703, 0.029608393088, 10.3222370148
         0.33, 0.00320505769923, 0.484454423189, 0.0662378668785, -288.053375244, -234.305084229, 5625.28857422, -0.284148216248, 10.3859348297
        0.331, 0.00345947989263, 0.475588232279, 0.0770436674356, -264.098693848, -239.971496582, 5550.15917969, -0.588505983353, 10.4314002991
        0.332, 0.00361840450205, 0.466319829226, 0.0877006947994, -240.037353516, -245.273330688, 5476.77294922, -0.882910072803, 10.4600439072
        0.333, 0.00368308601901, 0.456694215536, 0.0981830656528, -216.290344238, -250.215438843, 5405.36035156, -1.16691112518, 10.4733695984
        0.334, 0.00365642970428, 0.446755260229, 0.10846568644, -193.251358032, -254.804031372, 5336.14257812, -1.44016206264, 10.4729528427
        0.335, 0.0035428556148, 0.436545580626, 0.118524372578, -171.280471802, -259.046569824, 5269.32666016, -1.70241343975, 10.4604177475
        0.336, 0.00334813795052, 0.426106333733, 0.128335908055, -150.699066162, -262.951477051, 5205.10839844, -1.95350837708, 10.4374036789
        0.337, 0.00307922717184, 0.415477007627, 0.13787817955, -131.785675049, -266.528137207, 5143.67138672, -2.19337558746, 10.4055433273
        0.338, 0.0027440583799, 0.40469533205, 0.147130250931, -114.773094177, -269.786621094, 5085.18505859, -2.42202305794, 10.3664274216
        0.339, 0.00235135061666, 0.39379709959, 0.156072378159, -99.8465957642, -272.737579346, 5029.80615234, -2.63952922821, 10.3215875626
         0.34, 0.00191040162463, 0.382816046476, 0.164686173201, -87.1432571411, -275.392120361, 4977.67773438, -2.84603571892, 10.2724657059
        0.341, 0.00143088318873, 0.371783971786, 0.172954559326, -76.7523193359, -277.761505127,  4928.9296875, -3.04173779488, 10.2204027176
        0.342, 0.000922642182559, 0.360730618238, 0.180861905217, -68.7165145874, -279.857208252, 4883.67871094, -3.22687578201, 10.1666183472
        0.343, 0.000395509006921, 0.349683791399, 0.188393980265, -63.0342521667, -281.690704346, 4842.02685547, -3.40172672272,  10.112206459
        0.344, -0.00014088084572, 0.338669300079, 0.195538058877,  -59.66248703, -283.273345947, 4804.06445312, -3.56659579277, 10.0581254959
        0.345, -0.000677250965964, 0.327711135149, 0.202282860875, -58.5202407837, -284.616271973,  4769.8671875, -3.72180700302, 10.0052032471
        0.346, -0.00120483106002, 0.316831409931,  0.2086186409, -59.4925460815, -285.73046875, 4739.49755859, -3.86769652367, 9.95413398743
        0.347, -0.00171548477374, 0.306050568819, 0.214537143707, -62.4347686768, -286.626495361, 4713.00683594, -4.00460386276, 9.90548992157
        0.348, -0.00220181886107, 0.295387357473, 0.220031619072, -67.1771621704, -287.31463623, 4690.43115234, -4.13286542892, 9.85972595215
        0.349, -0.0026572716888, 0.284860312939, 0.225096821785, -73.5295257568, -287.804779053, 4671.79638672, -4.25281000137, 9.81719303131
         0.35, -0.00307618686929, 0.274492681026, 0.229729101062, -81.2859802246, -288.106506348, 4657.11279297, -4.36475229263, 9.77814483643
        0.351, -0.00345385959372, 0.26431325078, 0.233926802874, -90.2297058105, -288.229156494, 4646.37451172, -4.46899652481,  9.7427482605
        0.352, -0.00378656224348, 0.254355698824, 0.237690523267, -100.137527466, -288.182037354, 4639.55712891, -4.56583690643, 9.71109390259
        0.353, -0.00407154904678, 0.244657874107, 0.241023302078, -110.784202576, -287.974334717, 4636.61523438, -4.65555810928, 9.68320274353
        0.354, -0.00430704373866, 0.235260859132, 0.24393093586, -121.946418762, -287.61541748, 4637.48095703, -4.73843765259,   9.659034729
        0.355, -0.00449221022427, 0.226207628846, 0.246422022581, -133.406433105, -287.114776611, 4642.06298828, -4.81474924088, 9.63850021362
        0.356, -0.00462712161243, 0.217553094029, 0.248508110642, -144.955307007, -286.482086182, 4650.24462891, -4.88476276398, 9.62146186829
        0.357, -0.00471274461597, 0.209394872189, 0.250205010176, -156.396377563, -285.727722168, 4661.87255859, -4.94876813889, 9.60772705078
        0.358, -0.00475084874779, 0.201858267188, 0.251534879208, -167.548233032, -284.863464355, 4676.73681641, -5.00711345673, 9.59704685211
        0.359, -0.00474388804287, 0.195069000125, 0.252526819706, -178.246826172, -283.902923584, 4694.57177734, -5.06022453308, 9.58912467957
         0.36, -0.00469488278031, 0.18912704289, 0.25321623683, -188.34664917, -282.86126709, 4715.06054688, -5.1086063385, 9.58362770081
        0.361, -0.00460729887709, 0.184082716703, 0.253643035889, -197.721191406, -281.754669189, 4737.85400391, -5.15282535553,  9.5802154541
        0.362, -0.00448490865529, 0.17989474535, 0.253848135471, -206.262451172, -280.599304199,  4762.6015625, -5.1934671402, 9.57856941223
